"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"i [[do]] [[feel]] insecure sometimes but who doesnt","i [[d‭⁦‮⁦]] [[⁩⁦o⁩‬⁩‬feel]] insecure sometimes but who doesnt",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",4,13,"Failed"
"i highly recommend visiting on a wednesday if youre able because its less crowded so you get to ask the farmers more questions [[without]] feeling rude for holding up a line","i highly recommend visiting on a wednesday if youre able because its less crowded so you get to ask the farmers more questions [[w‭⁦‮⁦t⁩⁦i⁩‬⁩‬hout]] feeling rude for holding up a line",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",3,13,"Successful"
"ive been [[missing]] him and feeling so restless at home thinking of him","ive been [[missi‭⁦‮⁦g⁩⁦n⁩‬⁩‬]] him and feeling so restless at home thinking of him",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",4,13,"Failed"
"i posted on my facebook page [[earlier]] this week ive been feeling a little grumpy and out of sorts the past few days","i posted on my facebook page [[‭⁦‮⁦a⁩⁦e⁩‬⁩‬rlier]] this week ive been feeling a little grumpy and out of sorts the past few days",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",3,13,"Failed"
"i [[start]] [[to]] feel emotional","i [[start‭⁦‮⁦t⁩⁦]] [[⁩‬⁩‬o]] feel emotional",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,13,"Failed"
"i feel so cold a href [[http]] irish","i feel so cold a href [[‭⁦‮⁦t⁩⁦h⁩‬⁩‬tp]] irish",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",3,13,"Failed"
"i feel like i m defective or [[something]] for not having baby fever","i feel like i m defective or [[so‭⁦‮⁦e⁩⁦m⁩‬⁩‬thing]] for not having baby fever",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,13,"Failed"
"i feel more virtuous than when i [[eat]] veggies dipped in hummus","i feel more virtuous than when i [[‭⁦‮⁦a⁩⁦e⁩‬⁩‬t]] veggies dipped in hummus",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,13,"Successful"
"i feel very honoured to be included in a magzine which prioritises health [[and]] clean living so highly im curious do any of you read magazines concerned with health and clean lifestyles such as the green parent","i feel very honoured to be included in a magzine which prioritises health [[a‭⁦‮⁦d⁩⁦n⁩‬⁩‬]] clean living so highly im curious do any of you read magazines concerned with health and clean lifestyles such as the green parent",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,13,"Successful"
"i spent the last two weeks of school feeling [[miserable]]","i spent the last two weeks of school feeling [[misera‭⁦‮⁦l⁩⁦b⁩‬⁩‬e]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,13,"Failed"
"im feeling very [[peaceful]] about our wedding again now after having","im feeling very [[pea‭⁦‮⁦e⁩⁦c⁩‬⁩‬ful]] about our wedding again now after having",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",1,13,"Failed"
"i had been talking to coach claudia barcomb and [[coach]] [[ali]] boe for a long time and they both made me feel very welcomed at union","i had been talking to coach claudia barcomb and [[coach‭⁦‮⁦a⁩⁦]] [[⁩‬⁩‬li]] boe for a long time and they both made me feel very welcomed at union",0.0,2.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,13,"Successful"
"i feel if i completely hated things i d [[exercise]] [[my]] democratic right speak my mind in what ever ways possible and try to enact a change","i feel if i completely hated things i d [[exercise‭⁦‮⁦m⁩⁦]] [[⁩‬⁩‬y]] democratic right speak my mind in what ever ways possible and try to enact a change",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,13,"Failed"
"i feel humiliated embarrassed or foolish i will remember that others have felt the same way because of the same kinds of things and i will be kind and helpful and [[accepting]]","i feel humiliated embarrassed or foolish i will remember that others have felt the same way because of the same kinds of things and i will be kind and helpful and [[ac‭⁦‮⁦e⁩⁦c⁩‬⁩‬pting]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,13,"Failed"
"[[i]] [[feel]] reassured that i am dealing with my diet in the right way and that all is good","[[‭⁦‮⁦]] [[⁩⁦i⁩‬⁩‬feel]] reassured that i am dealing with my diet in the right way and that all is good",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,13,"Successful"
"i feel i have to agree with her even [[though]] i can imagine some rather unpleasant possible cases","i feel i have to agree with her even [[t‭⁦‮⁦o⁩⁦h⁩‬⁩‬ugh]] i can imagine some rather unpleasant possible cases",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",0,13,"Failed"
"im in such a happy mood today i feel [[almost]] delighted and i havent done anything different today then i normally have it is wonderful","im in such a happy mood today i feel [[alm‭⁦‮⁦s⁩⁦o⁩‬⁩‬t]] delighted and i havent done anything different today then i normally have it is wonderful",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,13,"Successful"
"im feeling [[really]] [[out]] of place and irritated","im feeling [[reall‭⁦‮⁦]] [[⁩⁦y⁩‬⁩‬out]] of place and irritated",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,13,"Failed"
"i also know that i feel nothing than a friendly [[affection]] to them too","i also know that i feel nothing than a friendly [[affecti‭⁦‮⁦n⁩⁦o⁩‬⁩‬]] to them too",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",1,13,"Failed"
"i feel like i had a rather productive [[weekend]] and i cant always say that no matter how much i get done","i feel like i had a rather productive [[weeke‭⁦‮⁦d⁩⁦n⁩‬⁩‬]] and i cant always say that no matter how much i get done",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,13,"Successful"
"im feeling [[insecure]] [[at]] the moment","im feeling [[insecure‭⁦‮⁦a⁩⁦]] [[⁩‬⁩‬t]] the moment",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",4,13,"Failed"
"i was feeling pretty anxious all day but [[my]] [[first]] day at work was a very good day and that helped a lot","i was feeling pretty anxious all day but [[my‭⁦‮⁦f⁩⁦]] [[⁩‬⁩‬irst]] day at work was a very good day and that helped a lot",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",4,13,"Successful"
