"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"i feel a little mellow [[today]]","i feel a little mellow [[todaay]]",1.9988625049591064,1.9989720582962036,"tensor([2.6860e-04, 9.9886e-01, 3.2531e-04, 1.3449e-04, 1.7289e-04, 2.3619e-04])","tensor([2.1633e-04, 9.9897e-01, 3.4247e-04, 1.0397e-04, 1.4044e-04, 2.2471e-04])",1,24,"Successful"
"i feel like my only role now would be to tear your sails with my pessimism and [[discontent]]","i feel like my only role now would be to tear your sails with my pessimism and [[dis]content]]",0.001218794728629291,1.9988058805465698,"tensor([9.8915e-01, 1.2188e-03, 2.8437e-04, 8.7545e-03, 3.7472e-04, 2.1751e-04])","tensor([3.7643e-04, 9.9881e-01, 4.2481e-04, 1.3444e-04, 1.1626e-04, 1.4228e-04])",0,44,"Successful"
"i feel just bcoz a fight we get [[mad]] to each other n u wanna make a publicity n let the world knows about our fight","i feel just bcoz a fight we get [[m=ad]] to each other n u wanna make a publicity n let the world knows about our fight",0.00032521050889045,1.998598575592041,"tensor([3.5518e-04, 3.2521e-04, 3.0452e-04, 9.9784e-01, 9.5019e-04, 2.2699e-04])","tensor([3.3258e-04, 9.9860e-01, 4.2393e-04, 2.9130e-04, 1.8058e-04, 1.7303e-04])",3,44,"Successful"
"i feel [[like]] reds and purples are just so rich and kind of perfect","i feel [[likeY]] reds and purples are just so rich and kind of perfect",1.9990618228912354,1.9991066455841064,"tensor([2.0103e-04, 9.9906e-01, 3.0183e-04, 1.1629e-04, 1.2375e-04, 1.9540e-04])","tensor([1.8129e-04, 9.9911e-01, 3.3256e-04, 1.0194e-04, 1.0431e-04, 1.7324e-04])",1,24,"Successful"
"im not sure the [[feeling]] of loss will ever go away but it may dull to a sweet feeling of nostalgia at what i shared in this life with my dad and the luck i had to have a dad for years","im not sure the [[feelin9g]] of loss will ever go away but it may dull to a sweet feeling of nostalgia at what i shared in this life with my dad and the luck i had to have a dad for years",0.013984962366521358,1.7978038787841797,"tensor([9.8153e-01, 1.3985e-02, 2.6765e-03, 1.0408e-03, 3.0817e-04, 4.6450e-04])","tensor([4.6591e-02, 7.9780e-01, 1.5250e-01, 1.3565e-03, 6.5582e-04, 1.0919e-03])",0,44,"Successful"
"i feel like ive gotten to know many of you through comments and emails and for [[that]] im appreciative and glad you are a part of this little space","i feel like ive gotten to know many of you through comments and emails and for [[tWhat]] im appreciative and glad you are a part of this little space",1.9990726709365845,1.999092698097229,"tensor([1.4718e-04, 9.9907e-01, 4.2875e-04, 1.0263e-04, 8.7500e-05, 1.6111e-04])","tensor([1.5148e-04, 9.9909e-01, 4.0032e-04, 1.0646e-04, 8.9647e-05, 1.5933e-04])",1,24,"Successful"
"i survey my own posts over the last few years and [[only]] feel pleased with vague snippets of a few of them only feel that little bits of them capture what its like to be me or someone like me in dublin in the st century","i survey my own posts over the last few years and [[onily]] feel pleased with vague snippets of a few of them only feel that little bits of them capture what its like to be me or someone like me in dublin in the st century",1.9984350204467773,1.9985709190368652,"tensor([2.5539e-04, 9.9844e-01, 3.3440e-04, 1.8526e-04, 1.5475e-04, 6.3503e-04])","tensor([2.3886e-04, 9.9857e-01, 3.3133e-04, 1.7120e-04, 1.4395e-04, 5.4371e-04])",1,24,"Successful"
"i also tell you in hopes that anyone who is still [[feeling]] stigmatized or ashamed of their mental health issues will let go of the stigma let go of the shame","i also tell you in hopes that anyone who is still [[fepeling]] stigmatized or ashamed of their mental health issues will let go of the stigma let go of the shame",0.00025452510453760624,0.00042286873213015497,"tensor([9.9895e-01, 2.5453e-04, 1.6054e-04, 1.9907e-04, 2.7743e-04, 1.6297e-04])","tensor([9.9873e-01, 4.2287e-04, 1.6707e-04, 3.0907e-04, 2.4402e-04, 1.2915e-04])",0,44,"Failed"
"i don t feel [[guilty]] like i m not going to be able to cook for him","i don t feel [[guilkty]] like i m not going to be able to cook for him",0.0002656223950907588,1.9877581596374512,"tensor([9.9901e-01, 2.6562e-04, 2.0019e-04, 1.8003e-04, 2.0277e-04, 1.4385e-04])","tensor([7.1180e-04, 9.8776e-01, 2.4754e-03, 6.3918e-03, 1.2946e-03, 1.3682e-03])",0,44,"Successful"
"i hate it when i feel [[fearful]] for absolutely no reason","i hate it when i feel [[fe%arful]] for absolutely no reason",0.0003369386540725827,1.9343609809875488,"tensor([5.6632e-04, 3.3694e-04, 1.9047e-04, 5.5529e-04, 9.9766e-01, 6.8899e-04])","tensor([3.1971e-02, 9.3436e-01, 4.7099e-03, 2.5719e-02, 2.5229e-03, 7.1603e-04])",4,44,"Successful"
"i am feeling [[outraged]] it shows everywhere","i am feeling [[oMutraged]] it shows everywhere",0.0002809252473525703,1.9694459438323975,"tensor([3.3367e-04, 2.8093e-04, 2.7036e-04, 9.9681e-01, 2.0394e-03, 2.6666e-04])","tensor([2.2833e-02, 9.6945e-01, 1.4651e-03, 2.6701e-03, 2.6257e-03, 9.5994e-04])",3,44,"Successful"
"i stole a book from one of my all time favorite authors and now i feel like a [[rotten]] person","i stole a book from one of my all time favorite authors and now i feel like a [[Srotten]] person",0.0002136460243491456,1.9836502075195312,"tensor([9.9870e-01, 2.1365e-04, 2.8651e-04, 3.4196e-04, 2.1017e-04, 2.4481e-04])","tensor([9.0137e-04, 9.8365e-01, 1.4197e-02, 2.0995e-04, 3.0104e-04, 7.4053e-04])",0,44,"Successful"
"i do feel [[insecure]] sometimes but who doesnt","i do feel [[ins>ecure]] sometimes but who doesnt",0.0003149607218801975,1.998495101928711,"tensor([4.7387e-04, 3.1496e-04, 2.8424e-04, 5.1587e-04, 9.9760e-01, 8.1144e-04])","tensor([2.8817e-04, 9.9850e-01, 5.7733e-04, 3.1004e-04, 2.1202e-04, 1.1737e-04])",4,44,"Successful"
"i highly recommend visiting on a wednesday if youre able because its less crowded so you get to ask the [[farmers]] more questions without feeling rude for holding up a line","i highly recommend visiting on a wednesday if youre able because its less crowded so you get to ask the [[farm8ers]] more questions without feeling rude for holding up a line",0.00025005335919559,0.0002767929981928319,"tensor([5.7210e-04, 2.5005e-04, 2.2793e-04, 9.9802e-01, 7.4603e-04, 1.8613e-04])","tensor([5.4222e-04, 2.7679e-04, 2.5673e-04, 9.9799e-01, 7.2737e-04, 2.0790e-04])",3,44,"Failed"
"ive been missing him and feeling so [[restless]] at home thinking of him","ive been missing him and feeling so [[restlesAs]] at home thinking of him",0.00022740625718142837,0.004726542625576258,"tensor([5.3395e-04, 2.2741e-04, 1.6052e-04, 7.3878e-04, 9.9762e-01, 7.2405e-04])","tensor([9.9186e-01, 4.7265e-03, 1.2821e-03, 5.2266e-04, 1.3618e-03, 2.4670e-04])",4,44,"Failed"
"i posted on my facebook page earlier this week ive been feeling a little [[grumpy]] and out of sorts the past few days","i posted on my facebook page earlier this week ive been feeling a little [[grumcpy]] and out of sorts the past few days",0.00024250369460787624,0.020432857796549797,"tensor([5.5386e-04, 2.4250e-04, 1.9011e-04, 9.9819e-01, 6.6368e-04, 1.6038e-04])","tensor([1.3665e-01, 2.0433e-02, 2.0745e-03, 8.2195e-01, 1.8351e-02, 5.4876e-04])",3,44,"Failed"
"i start to feel [[emotional]]","i start to feel [[emot@ional]]",0.0001541845267638564,1.9987119436264038,"tensor([9.9830e-01, 1.5418e-04, 2.0882e-04, 6.9154e-04, 5.5143e-04, 9.1408e-05])","tensor([2.5591e-04, 9.9871e-01, 3.2298e-04, 1.8054e-04, 1.7507e-04, 3.5354e-04])",0,44,"Successful"
"i feel so [[cold]] a href http irish","i feel so [[c0old]] a href http irish",0.00028317011310718954,1.994332194328308,"tensor([6.1502e-04, 2.8317e-04, 7.3170e-04, 9.9698e-01, 1.1246e-03, 2.6659e-04])","tensor([1.8666e-03, 9.9433e-01, 2.9026e-03, 2.7511e-04, 3.4458e-04, 2.7902e-04])",3,44,"Successful"
"i feel like i m [[defective]] or something for not having baby fever","i feel like i m [[dekfective]] or something for not having baby fever",0.00023425943800248206,1.9906282424926758,"tensor([9.9869e-01, 2.3426e-04, 1.5542e-04, 4.3029e-04, 2.8788e-04, 2.0269e-04])","tensor([2.9140e-03, 9.9063e-01, 5.5284e-03, 3.0252e-04, 4.2773e-04, 1.9908e-04])",0,44,"Successful"
"i feel more virtuous [[than]] when i eat veggies dipped in hummus","i feel more virtuous [[thaZn]] when i eat veggies dipped in hummus",1.9991114139556885,1.9991511106491089,"tensor([1.7748e-04, 9.9911e-01, 2.5670e-04, 1.1709e-04, 1.4533e-04, 1.9202e-04])","tensor([1.7078e-04, 9.9915e-01, 2.8747e-04, 1.0287e-04, 1.2742e-04, 1.6015e-04])",1,24,"Successful"
"i feel very honoured to be included [[in]] a magzine which prioritises health and clean living so highly im curious do any of you read magazines concerned with health and clean lifestyles such as the green parent","i feel very honoured to be included [[inH]] a magzine which prioritises health and clean living so highly im curious do any of you read magazines concerned with health and clean lifestyles such as the green parent",1.9980131387710571,1.9982316493988037,"tensor([2.2826e-04, 9.9801e-01, 5.2962e-04, 1.2690e-04, 1.4760e-04, 9.5433e-04])","tensor([2.2073e-04, 9.9823e-01, 5.1019e-04, 1.2162e-04, 1.3874e-04, 7.7723e-04])",1,24,"Successful"
"i spent the last two weeks of school feeling [[miserable]]","i spent the last two weeks of school feeling [[milserable]]",0.00020770025730598718,1.9990618228912354,"tensor([9.9903e-01, 2.0770e-04, 1.5879e-04, 3.0895e-04, 1.5887e-04, 1.3192e-04])","tensor([2.0907e-04, 9.9906e-01, 2.5337e-04, 1.3935e-04, 1.6894e-04, 1.6766e-04])",0,44,"Successful"
"im feeling very peaceful about our wedding [[again]] now after having","im feeling very peaceful about our wedding [[aqgain]] now after having",1.9988856315612793,1.9989116191864014,"tensor([2.7386e-04, 9.9889e-01, 2.9772e-04, 1.4316e-04, 2.1502e-04, 1.8452e-04])","tensor([2.5308e-04, 9.9891e-01, 2.9570e-04, 1.3600e-04, 2.1911e-04, 1.8459e-04])",1,24,"Successful"
"i had been talking to [[coach]] claudia barcomb and coach ali boe for a long time and they both made me feel very welcomed at union","i had been talking to [[cioach]] claudia barcomb and coach ali boe for a long time and they both made me feel very welcomed at union",1.9976205825805664,1.9980815649032593,"tensor([1.3443e-04, 9.9762e-01, 1.7537e-03, 8.9014e-05, 1.2049e-04, 2.8182e-04])","tensor([1.2845e-04, 9.9808e-01, 1.3284e-03, 8.6982e-05, 1.1832e-04, 2.5628e-04])",1,24,"Successful"
"i feel if i completely hated things i d exercise my democratic right [[speak]] my mind in what ever ways possible and try to enact a change","i feel if i completely hated things i d exercise my democratic right [[sIpeak]] my mind in what ever ways possible and try to enact a change",0.0015959138981997967,0.0018631081329658628,"tensor([0.6589, 0.0016, 0.0024, 0.3355, 0.0009, 0.0007])","tensor([0.5406, 0.0019, 0.0026, 0.4531, 0.0010, 0.0008])",3,44,"Failed"
"i feel humiliated embarrassed or foolish i will remember that others have felt the same way because of [[the]] same kinds of things and i will be kind and helpful and accepting","i feel humiliated embarrassed or foolish i will remember that others have felt the same way because of [[^the]] same kinds of things and i will be kind and helpful and accepting",0.00018730494775809348,0.00019490488921292126,"tensor([9.9900e-01, 1.8730e-04, 1.8041e-04, 3.4159e-04, 1.5833e-04, 1.3148e-04])","tensor([9.9898e-01, 1.9490e-04, 1.8554e-04, 3.4649e-04, 1.5689e-04, 1.3381e-04])",0,44,"Failed"
"i [[feel]] reassured that i am dealing with my diet in the right way and that all is good","i [[feeln]] reassured that i am dealing with my diet in the right way and that all is good",1.9988088607788086,1.9988837242126465,"tensor([2.2857e-04, 9.9881e-01, 3.6117e-04, 1.6675e-04, 2.6814e-04, 1.6654e-04])","tensor([2.3427e-04, 9.9888e-01, 3.7113e-04, 1.5991e-04, 2.2106e-04, 1.2994e-04])",1,24,"Successful"
"i feel i have to agree with her even though i can imagine some rather [[unpleasant]] possible cases","i feel i have to agree with her even though i can imagine some rather [[unopleasant]] possible cases",0.002636773744598031,1.9929307699203491,"tensor([9.9472e-01, 2.6368e-03, 3.4942e-04, 1.7191e-03, 3.8482e-04, 1.9185e-04])","tensor([1.0794e-03, 9.9293e-01, 1.1275e-03, 3.2339e-03, 1.2685e-03, 3.6006e-04])",0,44,"Successful"
"im in such a happy mood today i feel [[almost]] delighted and i havent done anything different today then i normally have it is wonderful","im in such a happy mood today i feel [[almosVt]] delighted and i havent done anything different today then i normally have it is wonderful",1.99884831905365,1.9989397525787354,"tensor([1.9104e-04, 9.9885e-01, 3.0095e-04, 1.4205e-04, 1.4983e-04, 3.6790e-04])","tensor([1.7988e-04, 9.9894e-01, 3.5757e-04, 1.3432e-04, 1.2247e-04, 2.6589e-04])",1,24,"Successful"
"im feeling really out of place and [[irritated]]","im feeling really out of place and [[irr)itated]]",0.0002700353506952524,1.9922322034835815,"tensor([4.7750e-04, 2.7004e-04, 2.1424e-04, 9.9816e-01, 7.0592e-04, 1.7269e-04])","tensor([2.5038e-03, 9.9223e-01, 4.3798e-04, 1.6053e-03, 2.7243e-03, 4.9648e-04])",3,44,"Successful"
"i also know that i feel nothing than a friendly [[affection]] to them too","i also know that i feel nothing than a friendly [[affeZction]] to them too",1.9978091716766357,1.9985096454620361,"tensor([1.6110e-04, 9.9781e-01, 1.6425e-03, 1.0632e-04, 1.1711e-04, 1.6385e-04])","tensor([1.5539e-04, 9.9851e-01, 9.5946e-04, 1.0652e-04, 1.1508e-04, 1.5394e-04])",1,34,"Successful"
"i feel [[like]] i had a rather productive weekend and i cant always say that no matter how much i get done","i feel [[liNke]] i had a rather productive weekend and i cant always say that no matter how much i get done",1.9987823963165283,1.9988281726837158,"tensor([3.0198e-04, 9.9878e-01, 2.8110e-04, 2.0490e-04, 1.8805e-04, 2.4156e-04])","tensor([2.9154e-04, 9.9883e-01, 2.8789e-04, 2.0069e-04, 1.7661e-04, 2.1513e-04])",1,24,"Successful"
"im feeling [[insecure]] at the moment","im feeling [[insgecure]] at the moment",0.00029614410595968366,1.9942485094070435,"tensor([4.7882e-04, 2.9614e-04, 1.9913e-04, 5.5773e-04, 9.9777e-01, 6.9930e-04])","tensor([5.0292e-04, 9.9425e-01, 1.7566e-03, 1.7417e-03, 1.3954e-03, 3.5501e-04])",4,44,"Successful"
"i was feeling pretty [[anxious]] all day but my first day at work was a very good day and that helped a lot","i was feeling pretty [[anxi~ous]] all day but my first day at work was a very good day and that helped a lot",0.0003340213152114302,1.9987555742263794,"tensor([8.5701e-04, 3.3402e-04, 1.3003e-04, 6.9090e-04, 9.9748e-01, 5.0729e-04])","tensor([4.0859e-04, 9.9876e-01, 2.9292e-04, 1.9589e-04, 1.5289e-04, 1.9418e-04])",4,44,"Successful"
