"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"  Heh, look, not EVERYTHING is on google. you are a dumbass.  ","  Heh, look, not EVERYTHING is on google. y4ou arge a duU8mbass.a  ",-2.8975579738616943,-0.0009412403451278806,"tensor([0.9853, 0.0436, 0.8858, 0.0011, 0.9694, 0.0124])","tensor([3.6143e-04, 1.0031e-04, 1.5617e-04, 7.6636e-05, 1.3817e-04, 1.0852e-04])",0,212,"Successful"
"  Hey Ran, don't be so anal. Don't edit other people's comments on user pages. Don't call what you don't understand Vandalism. Gosh, you guys sould like the thought control police, the self-censorship party and the Nazis.","  Hey Ran, don't be so awnal. Don't edit other people'sS comments on user pages. Don't call what you don't understand Vandalism. GHosh, you guys sou-ld like the thought control polgice, the self-censorship party and the Nazis.",-0.9991291761398315,-0.46729838848114014,"tensor([9.6645e-01, 4.5774e-04, 2.5697e-03, 3.1653e-03, 2.4462e-02, 2.0254e-03])","tensor([4.6268e-01, 1.5188e-04, 5.2583e-04, 7.9560e-04, 2.1728e-03, 9.6865e-04])",0,212,"Successful"
"  == liar ==  This guy is such a thief and a liar! He should be quartered!","  == liar\ ==A  This gu=y is such a Uthief and a liar! Hke should be quartered!",-1.6951332092285156,-0.7477016448974609,"tensor([0.9891, 0.0045, 0.0125, 0.0095, 0.6703, 0.0093])","tensor([7.4109e-01, 2.3633e-04, 7.0379e-04, 1.5412e-03, 3.7278e-03, 3.9769e-04])",0,212,"Failed"
"   ==HELp SIR== THE MARXIST CHRISTIAN SICKOS ARE BACK AT IT SIR. THEY HAVE HIJACKED THE ANTI-SEMITISM, NAZI MYSTICISM, HOLLOW EARTH, South Carolina House of Representatives AND JOE BESSER PAGES  AND THE OTHER THREE PAGES ORIGINALLY MENTIONED IN THE DOCUMENT. I HAVE ATTEMPTED TO REVERT THEM TO THEIR ORIGINAL STATES BUT HAVE BEEN ATTACKED BY THE ANTI-SEMITIC PRO-ILLEGAL IMMIGRANT MARXIST CABAL AND I DONT THINK I CAN FIGHT THEM ANYMORE, THEY HAVE JIMBO WALES ON THEIR SIDE. I NEED HELP. PLEASE REVERT THESE PAGES TO GET RID OF THE DISGUSTING VOMIT-INDUCING POV ORIENTED MARXIST RACIST CRAP THAT EXISTS NOW. SMARTERCHILDTHREE OUT.  P.S. WHAT IS YOUR OPINION ON ECONOMICS?   -   P.S.","   ==HELp SIR== THE MARXIST CHRISTIAN SICKOS ARE BACK AT IT SIR. THEY HAVE HIJACKED THE ANTI-SEMITISM, NAZI MYSTICISM, HOLLOW EARTH, South Carolina House of Representatives AND JOE BESSER PAGES  AND THE OTHER THREE PAGES ORIGINALLY MENTIONED IN THE DOCUMENT. I HAVE ATTEMPTED TO REVERT THEM TO THEIR ORIGINAL STATES BUT HAVE BEEN ATTACKED gBY THE ANTI-SEMITIC PRO-ILLEGAL IMMIGRANT MARXIST CABAL AND I DONT THINK I CAN FIGHT THEM ANYMORE, THEY HAVE JIMBO WA{LES ON THEIR SIDE. I NEED HELP. PLEASE REVERT THESE PAGES TO GET RID OF THE DISGUSTING VOMI<T-DINDUCING POV ORIENTED MARXIST RAC>IST CRAP THAT EXISTS NOW. SMARTERCHILDTHREE OUT.  P.S. WHAT IS YOUR OPINION ON ECONOMICS?   -   P.S.",-0.8655924201011658,-0.21023261547088623,"tensor([8.4824e-01, 2.5206e-04, 7.3470e-03, 8.1154e-04, 6.4310e-03, 2.5117e-03])","tensor([2.0531e-01, 1.1115e-04, 3.0092e-03, 1.8639e-04, 1.1434e-03, 4.7390e-04])",0,212,"Successful"
"  Not after, smartass. In case you forgot, I was here way before the hardrock-idiot started his stupid webbased forum.  ","  Not after, smartass.V In case you forgot, I was here way before the hardrock-idioFt star]ted his gstupid webbbased forum.  ",-2.3003668785095215,-0.0021973145194351673,"tensor([9.5897e-01, 4.7844e-03, 4.8487e-01, 4.9123e-04, 8.4806e-01, 3.1933e-03])","tensor([1.4436e-03, 8.5599e-05, 3.4728e-04, 7.2001e-05, 1.6731e-04, 8.1519e-05])",0,212,"Successful"
" (UTC)  == Changlc and Jiang, always together?? == Why are you two communist clowns so annoying??? 05:12, 20 May 2005"," (UTC)  == JChanglc and Jiang, always together?? == Why are y-ou two commEunist clowns Pso adnnoying??? 05:12, 20 May 2005",-0.4175104796886444,-0.0009250050643458962,"tensor([3.8962e-01, 2.1201e-04, 1.3272e-03, 1.8669e-04, 2.5074e-02, 1.0916e-03])","tensor([3.3553e-04, 1.0275e-04, 1.4891e-04, 7.6562e-05, 1.4526e-04, 1.1600e-04])",0,212,"Successful"
"   == What a terrible conduct has SqueakBox ==  He is fighting with all people.  He needs a Physician in Psychiatry.  He used to be whole time in computer.  He needs work. He has a dog and a cat.  What a disordered brain. Probably he has a personality disorder and a obsessive compulsive disorder. He needs to be more time with his family.","   == What ea terrible conduct has SqueakBox ==  He is fightingC with all people.  He needs a Physic-ian in Psychoiatry.  He used to be whole time in computer.  He needs work. He has a dog and a cat.  What a disordered b=rain. Probably he has a personality disorder and a obsessive compulsive disorder. He needs to be more time with his family.",-0.6845582127571106,-0.16783398389816284,"tensor([6.5670e-01, 6.4550e-04, 4.4120e-04, 5.1048e-03, 1.5216e-02, 6.4505e-03])","tensor([0.1630, 0.0002, 0.0002, 0.0011, 0.0022, 0.0011])",0,212,"Successful"
"`  :How the heck did Bishonen get on that list?  I haven't talked to her for weeks.  In fact, I had forgotten about her since her nomination.  It looks to me like she was just responding to your rallying cry on IRC only because she knew who I was, not because she thought I needed any arbitration with her.  And holy shit, those guys dug far back into some archives to find some comments and take them out of context.  Talk about OBSESSIVE.   :In any case, I'll be laughing when your ``evidence`` gets blown out of the water, especially considering that you are a rabid POV violator.  I especially love the ``10k hits are not notable in the slightest`` as being immature.  I'm really curious which part of that was immature, was it the ``slightest`` at the end?  - `","`  :How the heck did Bishonen get on that list?  I haven't talked to her for weeks.  In fact, I had forgotten about her since her nomination.  It looks to me like she was just responding to your rallying cry on IRC only because she knew who I was, not because she thought I needed any arbiwtration with her.  And holy shit, those guys dug far back into some archives to find some comments and take them out of context.  Talk about OBSESSIVE.   :In any case, I'll be laughing when your ``evidence`` gets blown out of the water, especially considering that you are Ta rabid POV violator.  I especially love the ``10k hits are n7ot notable in the slightest`` kas being immature.  I'm really curious which part of that was immature, was it the `d`slightest`` at the end?  - `",-0.2580517828464508,-0.02438489906489849,"tensor([2.4825e-01, 2.6335e-04, 8.1412e-03, 4.2638e-04, 8.3013e-04, 1.3971e-04])","tensor([0.0213, 0.0002, 0.0022, 0.0003, 0.0002, 0.0001])",0,212,"Successful"
"  Survey says, chanting fox is idiotic, you people are to be held at a higher level and should just block some one and not make smart ass nazi comments. You people just delete what you dont like, mostly things that make you look stupid, and you people wouldn't stand a chance on an un-edited format. George W. Bush is one of the greatist presidents ever!","  Survey says, ]chanting fox is idGiotic, you people are to be held at a higher level and should just block some one and not make smart ass nazi comments. You people just delete what you dont like, mostly things that make you look stupid, and you people wouldn't stand a chance oOn an un-edited form\at. George W. bBush is one of the greatist presidents ever!",-0.8802226781845093,-0.29897668957710266,"tensor([8.5937e-01, 3.3002e-04, 7.5223e-03, 1.0307e-03, 8.4689e-03, 3.5028e-03])","tensor([2.8911e-01, 2.7301e-04, 2.7252e-03, 7.8854e-04, 1.8612e-03, 4.2218e-03])",0,212,"Successful"
"I'm sure you eat alot of tube steak  ","I'm sure your eaTt al?ot of2 tube steakv  ",-1.0361368656158447,-0.0009997000452131033,"tensor([9.5105e-01, 8.4952e-04, 1.2858e-03, 4.9601e-03, 7.4616e-02, 3.3772e-03])","tensor([4.2607e-04, 9.3749e-05, 1.7263e-04, 6.8752e-05, 1.3942e-04, 9.9089e-05])",0,212,"Successful"
"`   hahah candied asses.  but seriously, you should use the medical term for ``vagina,`` which is ``fat cunt```","`   hahah candied >asses.  but seriously, Lyou should use tOhe medical term for ``vaginav,`` which is ``fat cu[nt```",-2.0393002033233643,-0.03645307570695877,"tensor([0.9910, 0.0074, 0.8872, 0.0019, 0.1495, 0.0023])","tensor([3.4848e-02, 8.9217e-05, 9.8768e-04, 1.7703e-04, 2.0538e-04, 1.4530e-04])",0,212,"Successful"
" Your a prick. keep your personal thoughts to your self. Jeff is the best driver ever and thats a fact. You musy be an idiot redneck."," Your aT prick. keep your personal thoughtks to your self.* JefJf is the best driver ever and thats a fact. You musy be an i@diot redneck.",-2.9040467739105225,-0.950842559337616,"tensor([9.7130e-01, 5.0148e-02, 8.7931e-01, 9.3144e-04, 9.6765e-01, 3.4711e-02])","tensor([7.3783e-01, 5.4690e-04, 1.4218e-01, 1.6405e-04, 6.8908e-02, 1.2153e-03])",0,212,"Failed"
