"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"im [[not]] sure the feeling of loss will ever go away but it may dull to a sweet feeling [[of]] nostalgia at what i shared in this life with my [[dad]] and the luck i had to have a [[dad]] for years","im [[nοt]] sure the feeling of loss will ever go away but it may dull to a sweet feeling [[οf]] nostalgia at what i shared in this life with my [[dаd]] and the luck i had to have a [[ԁad]] for years",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,46,"Failed"
"[[i]] feel like ive gotten to know many of you [[through]] comments and emails and for that im [[appreciative]] and [[glad]] you are a part of this little space","[[і]] feel like ive gotten to know many of you [[tһrough]] comments and emails and for that im [[appreciatіve]] and [[glaԁ]] you are a part of this little space",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,46,"Successful"
"i survey my own posts over the last few years and only feel pleased with vague snippets of a few of [[them]] only feel that little bits of them capture [[what]] its like to be me or [[someone]] like me in dublin in the st [[century]]","i survey my own posts over the last few years and only feel pleased with vague snippets of a few of [[thеm]] only feel that little bits of them capture [[whаt]] its like to be me or [[someοne]] like me in dublin in the st [[сentury]]",0.0,2.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,86,"Successful"
"i also tell you in hopes that anyone who is still [[feeling]] stigmatized or [[ashamed]] of their mental health issues [[will]] let go of [[the]] stigma let go of the shame","i also tell you in hopes that anyone who is still [[feеling]] stigmatized or [[ashamеd]] of their mental health issues [[wіll]] let go of [[thе]] stigma let go of the shame",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",0,46,"Failed"
"i don t feel guilty [[like]] i m [[not]] going to be able to [[cook]] for him","i don t feel guilty [[likе]] i m [[nοt]] going to be able to [[сook]] for him",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,46,"Failed"
"i hate it when i [[feel]] [[fearful]] [[for]] [[absolutely]] no reason","i hate it when i [[fеel]] [[feаrful]] [[fοr]] [[absοlutely]] no reason",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 1., 0., 0.])",4,46,"Failed"
"i [[am]] [[feeling]] [[outraged]] it shows everywhere","i [[аm]] [[feеling]] [[οutragеd]] it shows everywhere",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,46,"Failed"
"i stole a [[book]] from [[one]] of my all time favorite [[authors]] and now i feel like a rotten person","i stole a [[bοok]] from [[οne]] of my all time favorite [[authorѕ]] and now i feel like a rotten person",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,46,"Failed"
"i [[do]] feel insecure [[sometimes]] but who doesnt","i [[ԁο]] feel insecure [[sometіmеs]] but who doesnt",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",4,46,"Failed"
"i highly [[recommend]] [[visiting]] on a [[wednesday]] if [[youre]] able because its less crowded so you get to ask the farmers more questions without feeling rude for holding up a line","i highly [[reсommend]] [[visitіng]] on a [[wedneѕday]] if [[yοure]] able because its less crowded so you get to ask the farmers more questions without feeling rude for holding up a line",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",3,46,"Successful"
"[[ive]] been missing [[him]] and feeling [[so]] [[restless]] at home thinking of him","[[ivе]] been missing [[һim]] and feeling [[ѕo]] [[restlеss]] at home thinking of him",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",4,46,"Failed"
"i posted on my facebook page [[earlier]] this week ive been feeling a little [[grumpy]] and out [[of]] sorts [[the]] past few days","i posted on my facebook page [[eаrlier]] this week ive been feeling a little [[grumpу]] and out [[οf]] sorts [[tһe]] past few days",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",3,46,"Failed"
"i [[start]] to feel [[emotional]]","i [[ѕtаrt]] to feel [[emοtionаl]]",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",0,46,"Failed"
"i feel so [[cold]] a href http [[irish]]","i feel so [[cοld]] a href http [[irіѕh]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",3,46,"Failed"
"i feel like i m defective or [[something]] for [[not]] [[having]] baby fever","i feel like i m defective or [[sοmething]] for [[nοt]] [[hаving]] baby fever",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,46,"Failed"
"i feel more [[virtuous]] [[than]] when i eat [[veggies]] [[dipped]] in hummus","i feel more [[virtuοus]] [[thаn]] when i eat [[veggieѕ]] [[dippеd]] in hummus",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,46,"Successful"
"i feel very honoured to be included in a magzine which [[prioritises]] health and clean [[living]] so [[highly]] im curious do any of you read magazines concerned with [[health]] and clean lifestyles such as the green parent","i feel very honoured to be included in a magzine which [[рrioritises]] health and clean [[lіving]] so [[һighly]] im curious do any of you read magazines concerned with [[һealth]] and clean lifestyles such as the green parent",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,46,"Successful"
"i spent the [[last]] [[two]] weeks of [[school]] feeling [[miserable]]","i spent the [[lаst]] [[twο]] weeks of [[sсhool]] feeling [[miserаble]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,46,"Failed"
"im feeling [[very]] [[peaceful]] [[about]] our wedding again now [[after]] having","im feeling [[vеry]] [[peаceful]] [[abοut]] our wedding again now [[аfter]] having",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",1,46,"Failed"
"i had been talking to [[coach]] [[claudia]] barcomb and coach ali boe for a long time and they both made me feel very [[welcomed]] at union","i had been talking to [[coaсh]] [[clauԁia]] barcomb and coach ali boe for a long time and they both made me feel very [[welcomеd]] at union",0.0,2.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,86,"Successful"
"i [[feel]] if i [[completely]] [[hated]] things i d exercise my democratic right speak my mind in what ever ways possible and try to enact a change","i [[fеel]] if i [[comрletely]] [[hаteԁ]] things i d exercise my democratic right speak my mind in what ever ways possible and try to enact a change",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,46,"Failed"
"i feel humiliated [[embarrassed]] or foolish i [[will]] remember that others have felt the same way because of the [[same]] kinds of things and i will be kind and [[helpful]] and accepting","i feel humiliated [[embarrasѕed]] or foolish i [[wіll]] remember that others have felt the same way because of the [[samе]] kinds of things and i will be kind and [[hеlpful]] and accepting",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,46,"Failed"
"i [[feel]] reassured that i am dealing with my diet in the right way and that [[all]] [[is]] [[good]]","i [[feеl]] reassured that i am dealing with my diet in the right way and that [[аll]] [[iѕ]] [[goοd]]",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,46,"Successful"
"i [[feel]] i [[have]] to agree with her even though i can imagine some rather [[unpleasant]] [[possible]] cases","i [[feеl]] i [[havе]] to agree with her even though i can imagine some rather [[unрleasant]] [[possiblе]] cases",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",0,46,"Failed"
"im [[in]] such a happy mood today i feel almost delighted and i havent done anything different [[today]] then i [[normally]] have it is [[wonderful]]","im [[іn]] such a happy mood today i feel almost delighted and i havent done anything different [[todаy]] then i [[normаlly]] have it is [[wοnderful]]",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,46,"Successful"
"im [[feeling]] [[really]] out of [[place]] and [[irritated]]","im [[feеling]] [[rеally]] out of [[placе]] and [[irritateԁ]]",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,46,"Failed"
"i [[also]] [[know]] that i feel [[nothing]] than a friendly [[affection]] to them too","i [[alsο]] [[knοw]] that i feel [[nothіng]] than a friendly [[affectiοn]] to them too",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",1,46,"Failed"
"i feel [[like]] i had a rather productive weekend and i cant always say [[that]] no [[matter]] how much i get done","i feel [[likе]] i had a rather productive weekend and i cant always say [[thаt]] no [[mаttеr]] how much i get done",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,46,"Successful"
"[[im]] feeling [[insecure]] at the [[moment]]","[[іm]] feeling [[іnsecurе]] at the [[momеnt]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",4,46,"Failed"
"i was feeling pretty anxious [[all]] day but my first day at [[work]] [[was]] a very good day [[and]] that helped a lot","i was feeling pretty anxious [[аll]] day but my first day at [[wοrk]] [[wаs]] a very good day [[аnd]] that helped a lot",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",4,46,"Successful"
