"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"i don t feel particularly [[agitated]]","i don t feel particularly [[agіtated]]",0.0010060740169137716,1.9968442916870117,"tensor([1.0322e-03, 1.0061e-03, 5.9032e-04, 7.6656e-01, 2.2974e-01, 1.0686e-03])","tensor([5.8682e-04, 9.9684e-01, 1.1842e-03, 3.1975e-04, 3.8618e-04, 6.7882e-04])",4,23,"Successful"
"i feel beautifully [[emotional]] knowing that these women of whom i knew just a handful were holding me and my baba on our journey","i feel beautifully [[emotіonal]] knowing that these women of whom i knew just a handful were holding me and my baba on our journey",0.0003408914781175554,1.998897671699524,"tensor([9.9791e-01, 3.4089e-04, 3.6136e-04, 1.6767e-04, 1.0466e-03, 1.6940e-04])","tensor([1.7045e-04, 9.9890e-01, 3.1907e-04, 9.8225e-05, 1.2702e-04, 3.8753e-04])",0,23,"Successful"
"i pay attention it deepens into a feeling of being [[invaded]] and helpless","i pay attention it deepens into a feeling of being [[invаded]] and helpless",0.0005415725754573941,0.0030150250531733036,"tensor([3.9397e-02, 5.4157e-04, 5.1026e-04, 1.2539e-03, 9.5558e-01, 2.7139e-03])","tensor([2.0485e-02, 3.0150e-03, 6.6530e-04, 1.8608e-03, 9.7105e-01, 2.9222e-03])",4,23,"Failed"
"i just feel extremely comfortable with the group of people that i [[dont]] even need to hide myself","i just feel extremely comfortable with the group of people that i [[ԁont]] even need to hide myself",1.9985820055007935,1.9986305236816406,"tensor([2.8080e-04, 9.9858e-01, 2.5733e-04, 1.9271e-04, 3.4548e-04, 3.4159e-04])","tensor([2.6746e-04, 9.9863e-01, 2.5674e-04, 1.8487e-04, 3.2970e-04, 3.3062e-04])",1,13,"Successful"
"i [[find]] myself in the odd position of feeling supportive of","i [[finԁ]] myself in the odd position of feeling supportive of",1.5819605588912964,1.6161409616470337,"tensor([1.5604e-03, 5.8196e-01, 4.1461e-01, 4.3113e-04, 7.0709e-04, 7.3164e-04])","tensor([1.5481e-03, 6.1614e-01, 3.8058e-01, 4.4128e-04, 6.3911e-04, 6.5372e-04])",2,23,"Successful"
"i was feeling as [[heartbroken]] as im sure katniss was","i was feeling as [[heartbrοken]] as im sure katniss was",0.0002019625244429335,0.025498338043689728,"tensor([9.9903e-01, 2.0196e-04, 1.8549e-04, 1.5247e-04, 2.8732e-04, 1.3854e-04])","tensor([0.0026, 0.0255, 0.9283, 0.0392, 0.0030, 0.0014])",0,23,"Failed"
"i feel a [[little]] mellow today","i feel a [[lіttle]] mellow today",1.9988625049591064,1.9988625049591064,"tensor([2.6860e-04, 9.9886e-01, 3.2531e-04, 1.3449e-04, 1.7289e-04, 2.3619e-04])","tensor([2.6860e-04, 9.9886e-01, 3.2531e-04, 1.3449e-04, 1.7289e-04, 2.3619e-04])",1,13,"Successful"
"i feel like my only role now would be to tear your sails with my pessimism and [[discontent]]","i feel like my only role now would be to tear your sails with my pessimism and [[disсontent]]",0.0006078854203224182,1.9017308950424194,"tensor([9.9462e-01, 6.0789e-04, 2.3313e-04, 4.1465e-03, 2.2940e-04, 1.5899e-04])","tensor([7.5128e-02, 9.0173e-01, 5.8183e-03, 1.5449e-02, 1.3492e-03, 5.2484e-04])",0,23,"Successful"
"i feel just bcoz a fight we get [[mad]] to each other n u wanna make a publicity n let the world knows about our fight","i feel just bcoz a fight we get [[maԁ]] to each other n u wanna make a publicity n let the world knows about our fight",0.00028721883427351713,1.9985554218292236,"tensor([3.4416e-04, 2.8722e-04, 3.1979e-04, 9.9784e-01, 9.9854e-04, 2.1502e-04])","tensor([3.2445e-04, 9.9856e-01, 5.5363e-04, 2.6810e-04, 1.4555e-04, 1.5289e-04])",3,23,"Successful"
"i feel like reds and [[purples]] are just so rich and kind of perfect","i feel like reds and [[purpleѕ]] are just so rich and kind of perfect",1.9990618228912354,1.999076008796692,"tensor([2.0103e-04, 9.9906e-01, 3.0183e-04, 1.1629e-04, 1.2375e-04, 1.9540e-04])","tensor([1.9778e-04, 9.9908e-01, 3.0204e-04, 1.1493e-04, 1.2030e-04, 1.8891e-04])",1,13,"Successful"
"im not sure the feeling of loss will ever go away but it may dull to a sweet [[feeling]] of nostalgia at what i shared in this life with my dad and the luck i had to have a dad for years","im not sure the feeling of loss will ever go away but it may dull to a sweet [[feеling]] of nostalgia at what i shared in this life with my dad and the luck i had to have a dad for years",0.012840009294450283,0.014464328065514565,"tensor([9.8289e-01, 1.2840e-02, 2.4868e-03, 1.0201e-03, 2.9282e-04, 4.7268e-04])","tensor([9.8123e-01, 1.4464e-02, 2.1316e-03, 1.4172e-03, 2.9335e-04, 4.6524e-04])",0,23,"Failed"
"i feel like ive gotten to know many of you through comments [[and]] emails and for that im appreciative and glad you are a part of this little space","i feel like ive gotten to know many of you through comments [[anԁ]] emails and for that im appreciative and glad you are a part of this little space",1.9990651607513428,1.9990781545639038,"tensor([1.4607e-04, 9.9907e-01, 4.2969e-04, 1.0420e-04, 8.8618e-05, 1.6622e-04])","tensor([1.4684e-04, 9.9908e-01, 4.1856e-04, 1.0306e-04, 8.7262e-05, 1.6619e-04])",1,13,"Successful"
"i survey my own posts over the last few years and only feel pleased with vague [[snippets]] of a few of them only feel that little bits of them capture what its like to be me or someone like me in dublin in the st century","i survey my own posts over the last few years and only feel pleased with vague [[snipрets]] of a few of them only feel that little bits of them capture what its like to be me or someone like me in dublin in the st century",1.9984866380691528,1.9985148906707764,"tensor([2.4728e-04, 9.9849e-01, 3.3988e-04, 1.7872e-04, 1.4774e-04, 5.9984e-04])","tensor([2.3879e-04, 9.9851e-01, 3.5008e-04, 1.7091e-04, 1.4236e-04, 5.8289e-04])",1,13,"Successful"
"i also tell you in hopes that anyone who is still feeling stigmatized or ashamed of their [[mental]] health issues will let go of the stigma let go of the shame","i also tell you in hopes that anyone who is still feeling stigmatized or ashamed of their [[mentаl]] health issues will let go of the stigma let go of the shame",0.00025452510453760624,0.0002858470834325999,"tensor([9.9895e-01, 2.5453e-04, 1.6054e-04, 1.9907e-04, 2.7743e-04, 1.6297e-04])","tensor([9.9889e-01, 2.8585e-04, 1.6835e-04, 1.9079e-04, 2.9453e-04, 1.7204e-04])",0,23,"Failed"
"i don t feel [[guilty]] like i m not going to be able to cook for him","i don t feel [[guіlty]] like i m not going to be able to cook for him",0.00025718440883792937,1.994976282119751,"tensor([9.9901e-01, 2.5718e-04, 2.0137e-04, 1.8300e-04, 2.0015e-04, 1.4631e-04])","tensor([2.6170e-03, 9.9498e-01, 6.5506e-04, 1.0916e-03, 4.3879e-04, 2.2134e-04])",0,23,"Successful"
"i hate it when i feel [[fearful]] for absolutely no reason","i hate it when i feel [[feаrful]] for absolutely no reason",0.0003369386540725827,1.998976707458496,"tensor([5.6632e-04, 3.3694e-04, 1.9047e-04, 5.5529e-04, 9.9766e-01, 6.8899e-04])","tensor([2.1422e-04, 9.9898e-01, 3.6937e-04, 1.3062e-04, 1.6486e-04, 1.4422e-04])",4,23,"Successful"
"i am feeling [[outraged]] it shows everywhere","i am feeling [[outragеd]] it shows everywhere",0.0002809252473525703,0.0002809252473525703,"tensor([3.3367e-04, 2.8093e-04, 2.7036e-04, 9.9681e-01, 2.0394e-03, 2.6666e-04])","tensor([3.3367e-04, 2.8093e-04, 2.7036e-04, 9.9681e-01, 2.0394e-03, 2.6666e-04])",3,13,"Failed"
"i stole a book from one of my all time favorite authors and now i feel like a [[rotten]] person","i stole a book from one of my all time favorite authors and now i feel like a [[rοtten]] person",0.0002158487041015178,1.9379901885986328,"tensor([9.9874e-01, 2.1585e-04, 2.8207e-04, 2.8314e-04, 2.2770e-04, 2.5259e-04])","tensor([1.2409e-03, 9.3799e-01, 5.7646e-02, 2.8214e-04, 3.9404e-04, 2.4471e-03])",0,23,"Successful"
"i do feel insecure [[sometimes]] but who doesnt","i do feel insecure [[sometіmes]] but who doesnt",0.0003149607218801975,0.00032096667564474046,"tensor([4.7387e-04, 3.1496e-04, 2.8424e-04, 5.1587e-04, 9.9760e-01, 8.1144e-04])","tensor([5.0247e-04, 3.2097e-04, 2.5933e-04, 4.8284e-04, 9.9766e-01, 7.7289e-04])",4,13,"Failed"
"i highly recommend visiting on a wednesday if youre able because its [[less]] crowded so you get to ask the farmers more questions without feeling rude for holding up a line","i highly recommend visiting on a wednesday if youre able because its [[lеss]] crowded so you get to ask the farmers more questions without feeling rude for holding up a line",0.0002517425164114684,0.000273700657999143,"tensor([5.5961e-04, 2.5174e-04, 2.2866e-04, 9.9800e-01, 7.7267e-04, 1.8906e-04])","tensor([5.4792e-04, 2.7370e-04, 2.5792e-04, 9.9798e-01, 7.3086e-04, 2.0899e-04])",3,23,"Failed"
"ive been missing him and feeling so [[restless]] at home thinking of him","ive been missing him and feeling so [[restleѕs]] at home thinking of him",0.00023004096874501556,0.037347301840782166,"tensor([4.8540e-04, 2.3004e-04, 1.6684e-04, 9.4699e-04, 9.9748e-01, 6.9531e-04])","tensor([9.5116e-01, 3.7347e-02, 7.8263e-03, 1.3626e-03, 1.8226e-03, 4.7679e-04])",4,23,"Failed"
"i posted on my facebook page earlier this week ive been feeling a little grumpy and [[out]] of sorts the past few days","i posted on my facebook page earlier this week ive been feeling a little grumpy and [[οut]] of sorts the past few days",0.0002486122539266944,0.0002525441814213991,"tensor([5.1743e-04, 2.4861e-04, 1.9914e-04, 9.9820e-01, 6.7066e-04, 1.6799e-04])","tensor([5.0813e-04, 2.5254e-04, 2.0152e-04, 9.9819e-01, 6.7392e-04, 1.7058e-04])",3,13,"Failed"
"i start to feel [[emotional]]","i start to feel [[emοtional]]",0.0001541845267638564,1.9976701736450195,"tensor([9.9830e-01, 1.5418e-04, 2.0882e-04, 6.9154e-04, 5.5143e-04, 9.1408e-05])","tensor([6.3050e-04, 9.9767e-01, 5.2211e-04, 4.5120e-04, 3.9537e-04, 3.3059e-04])",0,23,"Successful"
"i feel so [[cold]] a href http irish","i feel so [[сold]] a href http irish",0.0002920487604569644,1.9990413188934326,"tensor([6.0708e-04, 2.9205e-04, 6.9520e-04, 9.9711e-01, 1.0222e-03, 2.7264e-04])","tensor([1.7928e-04, 9.9904e-01, 3.6511e-04, 1.0586e-04, 1.6471e-04, 1.4370e-04])",3,18,"Successful"
"i feel like i m [[defective]] or something for not having baby fever","i feel like i m [[dеfective]] or something for not having baby fever",0.006407149601727724,1.9988547563552856,"tensor([9.9154e-01, 6.4071e-03, 5.4130e-04, 7.8654e-04, 4.6844e-04, 2.5185e-04])","tensor([2.7416e-04, 9.9885e-01, 3.1799e-04, 1.5339e-04, 1.5541e-04, 2.4429e-04])",0,18,"Successful"
"i feel more virtuous than when i [[eat]] veggies dipped in hummus","i feel more virtuous than when i [[eаt]] veggies dipped in hummus",1.9991040229797363,1.999114990234375,"tensor([1.7759e-04, 9.9910e-01, 2.5801e-04, 1.1768e-04, 1.4869e-04, 1.9399e-04])","tensor([1.7451e-04, 9.9912e-01, 2.5724e-04, 1.1462e-04, 1.4462e-04, 1.9399e-04])",1,13,"Successful"
"i feel very honoured to be included in a magzine which prioritises health and clean living so highly im curious do any of you read magazines concerned with health and clean lifestyles such [[as]] the green parent","i feel very honoured to be included in a magzine which prioritises health and clean living so highly im curious do any of you read magazines concerned with health and clean lifestyles such [[aѕ]] the green parent",1.9988734722137451,1.9988734722137451,"tensor([2.2795e-04, 9.9887e-01, 4.0561e-04, 1.2712e-04, 1.3004e-04, 2.3588e-04])","tensor([2.2795e-04, 9.9887e-01, 4.0561e-04, 1.2712e-04, 1.3004e-04, 2.3588e-04])",1,13,"Successful"
"i spent the last two weeks of school [[feeling]] miserable","i spent the last two weeks of school [[feеling]] miserable",0.00020770025730598718,0.0002816269116010517,"tensor([9.9903e-01, 2.0770e-04, 1.5879e-04, 3.0895e-04, 1.5887e-04, 1.3192e-04])","tensor([9.9877e-01, 2.8163e-04, 1.3822e-04, 5.3045e-04, 1.5738e-04, 1.2142e-04])",0,23,"Failed"
"im feeling very [[peaceful]] about our wedding again now after having","im feeling very [[peаceful]] about our wedding again now after having",1.9988937377929688,1.9990732669830322,"tensor([2.6309e-04, 9.9889e-01, 3.0951e-04, 1.3936e-04, 2.2429e-04, 1.7011e-04])","tensor([2.2231e-04, 9.9907e-01, 3.0088e-04, 1.0480e-04, 1.1579e-04, 1.8297e-04])",1,13,"Successful"
"i had been talking to coach claudia barcomb and coach ali boe for a long time and they both [[made]] me feel very welcomed at union","i had been talking to coach claudia barcomb and coach ali boe for a long time and they both [[madе]] me feel very welcomed at union",1.9979376792907715,1.9981305599212646,"tensor([1.3075e-04, 9.9794e-01, 1.4570e-03, 8.7517e-05, 1.1786e-04, 2.6898e-04])","tensor([1.2828e-04, 9.9813e-01, 1.2870e-03, 8.6776e-05, 1.1522e-04, 2.5241e-04])",1,13,"Successful"
"i feel if i completely hated things i d exercise my democratic right speak my mind in what ever ways [[possible]] and try to enact a change","i feel if i completely hated things i d exercise my democratic right speak my mind in what ever ways [[possiblе]] and try to enact a change",0.0011346674291417003,0.0012668682029470801,"tensor([7.7771e-01, 1.1347e-03, 2.4806e-03, 2.1720e-01, 7.9021e-04, 6.8299e-04])","tensor([7.5192e-01, 1.2669e-03, 2.2329e-03, 2.4309e-01, 8.0782e-04, 6.8872e-04])",3,23,"Failed"
"i feel humiliated embarrassed or foolish i will remember that others have felt the same way because of the [[same]] kinds of things and i will be kind and helpful and accepting","i feel humiliated embarrassed or foolish i will remember that others have felt the same way because of the [[sаme]] kinds of things and i will be kind and helpful and accepting",0.0001887285034172237,0.00019086241081822664,"tensor([9.9901e-01, 1.8873e-04, 1.8067e-04, 3.3537e-04, 1.5807e-04, 1.3043e-04])","tensor([9.9901e-01, 1.9086e-04, 1.8301e-04, 3.3423e-04, 1.5593e-04, 1.3061e-04])",0,13,"Failed"
"i feel reassured that i am [[dealing]] with my diet in the right way and that all is good","i feel reassured that i am [[ԁealing]] with my diet in the right way and that all is good",1.9988276958465576,1.9988600015640259,"tensor([2.2477e-04, 9.9883e-01, 3.5732e-04, 1.6365e-04, 2.6318e-04, 1.6353e-04])","tensor([2.1333e-04, 9.9886e-01, 3.6641e-04, 1.5724e-04, 2.4724e-04, 1.5578e-04])",1,13,"Successful"
"i feel i have to agree with her even though i can imagine some rather [[unpleasant]] possible cases","i feel i have to agree with her even though i can imagine some rather [[unplеasant]] possible cases",0.002636773744598031,1.9883060455322266,"tensor([9.9472e-01, 2.6368e-03, 3.4942e-04, 1.7191e-03, 3.8482e-04, 1.9185e-04])","tensor([1.6789e-03, 9.8831e-01, 1.4386e-03, 6.6414e-03, 1.5310e-03, 4.0406e-04])",0,23,"Successful"
"im in such a happy mood today i feel [[almost]] delighted and i havent done anything different today then i normally have it is wonderful","im in such a happy mood today i feel [[аlmost]] delighted and i havent done anything different today then i normally have it is wonderful",1.998840093612671,1.9990699291229248,"tensor([1.7937e-04, 9.9884e-01, 3.2651e-04, 1.3061e-04, 1.4346e-04, 3.8011e-04])","tensor([2.0423e-04, 9.9907e-01, 3.0629e-04, 1.1181e-04, 1.1996e-04, 1.8769e-04])",1,13,"Successful"
"im feeling really out of place and [[irritated]]","im feeling really out of place and [[irritatеd]]",0.00026994358631782234,1.994075894355774,"tensor([4.5603e-04, 2.6994e-04, 2.1556e-04, 9.9816e-01, 7.2606e-04, 1.7702e-04])","tensor([1.5318e-03, 9.9408e-01, 3.4582e-04, 1.1950e-03, 1.9617e-03, 8.8978e-04])",3,23,"Successful"
"i also know that i feel nothing than a friendly [[affection]] to them too","i also know that i feel nothing than a friendly [[affectiοn]] to them too",1.9978091716766357,1.9988617897033691,"tensor([1.6110e-04, 9.9781e-01, 1.6425e-03, 1.0632e-04, 1.1711e-04, 1.6385e-04])","tensor([1.5121e-04, 9.9886e-01, 6.1657e-04, 1.0301e-04, 1.1543e-04, 1.5210e-04])",1,13,"Successful"
"i feel like i had a rather productive weekend and i cant [[always]] say that no matter how much i get done","i feel like i had a rather productive weekend and i cant [[alwаys]] say that no matter how much i get done",1.9987740516662598,1.9987932443618774,"tensor([3.0320e-04, 9.9877e-01, 2.8433e-04, 2.0407e-04, 1.9026e-04, 2.4397e-04])","tensor([2.9381e-04, 9.9879e-01, 2.7853e-04, 1.9994e-04, 1.8895e-04, 2.4550e-04])",1,13,"Successful"
"im feeling [[insecure]] at the moment","im feeling [[inѕecure]] at the moment",0.00029719635494984686,0.20080693066120148,"tensor([4.6902e-04, 2.9720e-04, 2.0545e-04, 5.5527e-04, 9.9776e-01, 7.1632e-04])","tensor([0.0079, 0.2008, 0.0104, 0.0631, 0.7108, 0.0071])",4,18,"Failed"
"i was feeling pretty [[anxious]] all day but my first day at work was a very good day and that helped a lot","i was feeling pretty [[аnxious]] all day but my first day at work was a very good day and that helped a lot",0.0003259234654251486,1.9987261295318604,"tensor([8.5789e-04, 3.2592e-04, 1.2951e-04, 7.0586e-04, 9.9748e-01, 4.9653e-04])","tensor([3.7311e-04, 9.9873e-01, 3.5076e-04, 2.0012e-04, 1.4053e-04, 2.0931e-04])",4,23,"Successful"
