"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"i hate it when [[i]] feel [[fearful]] for absolutely [[no]] [[reason]]","i hate it when [[і]] feel [[feаrful]] for absolutely [[nο]] [[reаson]]",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",4,57,"Failed"
"i am feeling outraged it [[shows]] [[everywhere]]","i am feeling outraged it [[sһowѕ]] [[evеrywhеre]]",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,57,"Failed"
"i stole a book from one of my all [[time]] favorite [[authors]] and now [[i]] feel like a rotten [[person]]","i stole a book from one of my all [[tіmе]] favorite [[authοrs]] and now [[і]] feel like a rotten [[perѕon]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"[[i]] [[do]] feel [[insecure]] [[sometimes]] but who doesnt","[[і]] [[dο]] feel [[insecurе]] [[sοmetimeѕ]] but who doesnt",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",4,57,"Failed"
"i highly recommend visiting on a wednesday if youre [[able]] [[because]] [[its]] less crowded so [[you]] get to ask the farmers more questions without [[feeling]] rude for holding up a line","i highly recommend visiting on a wednesday if youre [[ablе]] [[becauѕe]] [[іts]] less crowded so [[уou]] get to ask the farmers more questions without [[feеling]] rude for holding up a line",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",3,107,"Successful"
"ive been [[missing]] [[him]] and feeling so restless at [[home]] [[thinking]] of him","ive been [[mіssіng]] [[һim]] and feeling so restless at [[homе]] [[thіnking]] of him",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",4,57,"Failed"
"i [[posted]] on [[my]] [[facebook]] [[page]] earlier this week ive [[been]] feeling a little grumpy and out of sorts the past few days","i [[рosted]] on [[mу]] [[facеbook]] [[pagе]] earlier this week ive [[bеen]] feeling a little grumpy and out of sorts the past few days",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",3,57,"Failed"
"[[i]] start to feel [[emotional]]","[[і]] start to feel [[emοtіοnal]]",0.0,0.1666666716337204,"tensor([1., 0., 0., 0., 0., 0.])","tensor([0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667])",0,107,"Failed"
"[[i]] [[feel]] so [[cold]] a href http [[irish]]","[[і]] [[fеel]] so [[cοld]] a href http [[irіѕh]]",0.0,0.1666666716337204,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667])",3,107,"Failed"
"i feel like i m [[defective]] [[or]] something [[for]] [[not]] having baby fever","i feel like i m [[dеfeсtive]] [[οr]] something [[fοr]] [[nοt]] having baby fever",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"[[i]] feel more virtuous [[than]] when i [[eat]] veggies dipped [[in]] hummus","[[і]] feel more virtuous [[tһаn]] when i [[eаt]] veggies dipped [[іn]] hummus",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"i feel very honoured to be included in a magzine which [[prioritises]] health and clean living so [[highly]] [[im]] [[curious]] do any of you read [[magazines]] concerned with health and clean lifestyles such as the green parent","i feel very honoured to be included in a magzine which [[priοritises]] health and clean living so [[higһly]] [[іm]] [[curiοus]] do any of you read [[magаzines]] concerned with health and clean lifestyles such as the green parent",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"[[i]] spent [[the]] last two [[weeks]] of school feeling miserable","[[і]] spent [[thе]] last two [[weеkѕ]] of school feeling miserable",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"im feeling very peaceful about our [[wedding]] again [[now]] [[after]] having","im feeling very peaceful about our [[wеԁԁing]] again [[nοw]] [[aftеr]] having",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,82,"Successful"
"i [[had]] been [[talking]] to coach claudia [[barcomb]] and coach ali boe for a long time and they both made me feel very welcomed at union","i [[hаԁ]] been [[talkіng]] to coach claudia [[bаrcomb]] and coach ali boe for a long time and they both made me feel very welcomed at union",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"i feel if i [[completely]] hated things i d [[exercise]] my [[democratic]] right speak [[my]] mind in what ever ways possible and try to enact a change","i feel if i [[complеtely]] hated things i d [[еxеrcise]] my [[dеmocratic]] right speak [[mу]] mind in what ever ways possible and try to enact a change",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,57,"Failed"
"i feel [[humiliated]] [[embarrassed]] or foolish i will [[remember]] that others have felt the same way because of [[the]] same kinds of things and i will be kind and helpful and accepting","i feel [[humiliateԁ]] [[еmbarrasseԁ]] or foolish i will [[rеmember]] that others have felt the same way because of [[thе]] same kinds of things and i will be kind and helpful and accepting",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"i [[feel]] reassured that i am [[dealing]] with my diet in the [[right]] way and [[that]] [[all]] is good","i [[feеl]] reassured that i am [[dеaling]] with my diet in the [[rіght]] way and [[thаt]] [[аll]] is good",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"i feel i [[have]] to agree with her even [[though]] [[i]] can [[imagine]] some rather [[unpleasant]] possible cases","i feel i [[havе]] to agree with her even [[thοugh]] [[і]] can [[imаgine]] some rather [[unplеasant]] possible cases",0.0,0.1666666716337204,"tensor([1., 0., 0., 0., 0., 0.])","tensor([0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667])",0,107,"Failed"
"im in [[such]] a [[happy]] mood [[today]] i feel almost delighted and i havent done [[anything]] different today then i normally have it is wonderful","im in [[sucһ]] a [[һappy]] mood [[tοdaу]] i feel almost delighted and i havent done [[anythіng]] different today then i normally have it is wonderful",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"[[im]] feeling really [[out]] of [[place]] and [[irritated]]","[[іm]] feeling really [[οut]] of [[plасe]] and [[irrіtated]]",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,57,"Failed"
"i also know that i [[feel]] nothing [[than]] a [[friendly]] affection to them too","i also know that i [[fеel]] nothing [[thаn]] a [[frіenԁly]] affection to them too",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",1,57,"Failed"
"i feel like i had a rather productive weekend and [[i]] cant [[always]] [[say]] that no matter how much i [[get]] done","i feel like i had a rather productive weekend and [[і]] cant [[аlwayѕ]] [[sаy]] that no matter how much i [[gеt]] done",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,107,"Successful"
"[[im]] [[feeling]] [[insecure]] [[at]] the moment","[[іm]] [[fеeling]] [[inѕeсure]] [[аt]] the moment",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",4,57,"Failed"
"i was feeling pretty [[anxious]] all day but my first [[day]] at work [[was]] [[a]] very good day and that [[helped]] a lot","i was feeling pretty [[anхious]] all day but my first [[ԁay]] at work [[waѕ]] [[а]] very good day and that [[hеlped]] a lot",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",4,107,"Successful"
